,time,country,category,peak
595,2021-02-10T14:19:00Z,US,live,0
596,2021-02-10T13:34:00Z,US,other,0
597,2021-02-09T21:05:00Z,US,live,0
598,2021-02-09T20:33:00Z,US,live,0
599,2021-02-09T18:00:00Z,US,live,1
600,2021-02-09T17:47:00Z,US,live,1
601,2021-02-09T17:10:00Z,US,live,0
602,2021-02-09T17:08:00Z,US,live,0
603,2021-02-09T17:01:00Z,US,live,0
604,2021-02-09T15:08:00Z,US,live,0
605,2021-02-09T15:07:00Z,US,live,0
606,2021-02-07T22:02:00Z,US,other,0
607,2021-02-07T20:52:00Z,US,other,0
608,2021-02-07T18:36:00Z,US,other,0
609,2021-02-06T15:25:00Z,US,other,0
610,2021-02-06T00:01:00Z,US,other,0
611,2021-02-05T19:05:00Z,US,other,0
612,2021-02-05T18:02:00Z,US,other,1
613,2021-02-05T17:56:00Z,US,other,1
614,2021-02-05T17:50:00Z,US,live,1
615,2021-02-05T17:14:00Z,US,live,0
616,2021-02-05T16:49:00Z,US,live,1
617,2021-02-05T16:39:00Z,US,live,1
618,2021-02-05T16:30:00Z,US,live,0
619,2021-02-05T16:12:00Z,US,live,0
620,2021-02-05T15:17:00Z,US,live,0
621,2021-02-05T14:13:00Z,US,live,0
622,2021-02-05T13:45:00Z,US,other,0
623,2021-02-04T21:59:00Z,US,other,0
624,2021-02-04T20:07:00Z,US,other,0
625,2021-02-04T20:01:00Z,US,live,0
626,2021-02-04T19:09:00Z,US,other,0
627,2021-02-04T18:09:00Z,US,other,1
628,2021-02-04T18:01:00Z,US,live,1
629,2021-02-04T17:49:00Z,US,other,1
630,2021-02-04T17:36:00Z,US,live,1
631,2021-02-04T17:10:00Z,US,live,0
632,2021-02-04T17:05:00Z,US,live,0
633,2021-02-04T16:53:00Z,US,other,1
634,2021-02-04T16:52:00Z,US,other,1
635,2021-02-04T16:41:00Z,US,live,1
636,2021-02-04T15:43:00Z,US,live,0
637,2021-02-04T15:20:00Z,US,other,0
638,2021-02-04T14:40:00Z,US,other,0
639,2021-02-04T14:18:00Z,US,live,0
640,2021-02-04T14:05:00Z,US,live,0
641,2021-02-04T13:30:00Z,US,other,0
642,2021-02-04T02:39:00Z,US,other,0
643,2021-02-04T00:01:00Z,US,live,0
644,2021-02-04T00:01:00Z,US,live,0
645,2021-02-03T21:14:00Z,US,other,0
646,2021-02-03T21:06:00Z,US,other,0
647,2021-02-03T20:18:00Z,US,other,0
648,2021-02-03T19:20:00Z,US,other,0
649,2021-02-03T18:45:00Z,US,live,0
650,2021-02-03T18:00:00Z,US,other,1
651,2021-02-03T17:56:00Z,US,live,1
652,2021-02-03T17:05:00Z,US,live,0
653,2021-02-03T17:01:00Z,US,other,0
654,2021-02-03T16:58:00Z,US,live,1
655,2021-02-03T16:40:00Z,US,other,1
656,2021-02-03T16:33:00Z,US,live,1
657,2021-02-03T16:30:00Z,US,live,0
658,2021-02-03T16:30:00Z,US,other,0
659,2021-02-03T16:26:00Z,US,other,0
660,2021-02-03T16:16:00Z,US,live,0
661,2021-02-03T16:07:00Z,US,live,0
662,2021-02-03T16:02:00Z,US,other,0
663,2021-02-03T14:52:00Z,US,live,0
664,2021-02-03T14:00:00Z,US,live,0
665,2021-02-03T12:24:00Z,US,live,0
666,2021-02-02T21:45:00Z,US,president speech,0
667,2021-02-02T21:00:00Z,US,other,0
668,2021-02-02T18:48:00Z,US,live,0
669,2021-02-02T18:12:00Z,US,live,1
670,2021-02-02T18:10:00Z,US,other,1
671,2021-02-02T17:57:00Z,US,other,1
672,2021-02-02T17:38:00Z,US,live,1
673,2021-02-02T17:23:00Z,US,live,0
674,2021-02-02T16:28:00Z,US,other,0
675,2021-02-02T16:00:00Z,US,live,0
676,2021-02-02T15:42:00Z,US,live,0
677,2021-02-02T15:19:00Z,US,live,0
678,2021-02-02T14:34:00Z,US,live,0
679,2021-02-02T01:26:00Z,US,other,0
680,2021-02-02T01:16:00Z,US,other,0
681,2021-02-02T01:15:00Z,US,other,0
682,2021-02-02T01:13:00Z,US,other,0
683,2021-02-02T01:03:00Z,US,other,0
684,2021-02-02T01:02:00Z,US,other,0
685,2021-02-02T00:46:00Z,US,live,0
686,2021-02-01T23:24:00Z,US,live,0
687,2021-02-01T21:18:00Z,US,live,0
688,2021-02-01T21:18:00Z,US,other,0
689,2021-02-01T20:43:00Z,US,other,0
690,2021-02-01T20:31:00Z,US,other,0
691,2021-02-01T20:31:00Z,US,live,0
692,2021-02-01T18:45:00Z,US,president speech,0
693,2021-02-01T17:32:00Z,US,live,1
694,2021-02-01T17:04:00Z,US,live,0
695,2021-02-01T16:59:00Z,US,live,1
696,2021-02-01T16:38:00Z,US,other,1
697,2021-02-01T16:06:00Z,US,live,0
698,2021-02-01T16:05:00Z,US,live,0
699,2021-02-01T14:49:00Z,US,live,0
700,2021-01-29T18:00:00Z,US,other,1
701,2021-01-29T16:35:00Z,US,live,1
702,2021-01-29T16:04:00Z,US,live,0
703,2021-01-29T15:05:00Z,US,live,0
704,2021-01-28T17:32:00Z,US,live,1
705,2021-01-27T18:02:00Z,US,other,1
706,2021-01-27T17:13:00Z,US,live,0
707,2021-01-27T16:44:00Z,US,live,1
708,2021-01-27T16:03:00Z,US,live,0
709,2021-01-26T21:50:00Z,US,president speech,0
710,2021-01-26T19:04:00Z,US,live,0
711,2021-01-26T19:02:00Z,US,live,0
712,2021-01-26T19:00:00Z,US,live,0
713,2021-01-26T15:01:00Z,US,live,0
714,2021-01-25T19:56:00Z,US,live,0
715,2021-01-25T19:00:00Z,US,live,0
716,2021-01-25T18:00:00Z,US,other,1
717,2021-01-25T17:41:00Z,US,live,1
718,2021-01-22T18:00:00Z,US,live,1
719,2021-01-22T17:07:00Z,US,live,0
720,2021-01-22T15:01:00Z,US,live,0
721,2021-01-21T21:03:00Z,US,live,0
722,2021-01-21T19:04:00Z,US,live,0
723,2021-01-20T19:36:00Z,US,live,0
724,2021-01-20T01:42:00Z,US,other,0
725,2021-01-19T18:01:00Z,US,live,1
726,2021-01-18T16:30:00Z,US,live,0
727,2021-01-15T21:49:00Z,US,live,0
728,2021-01-15T18:02:00Z,US,live,1
729,2021-01-15T16:39:00Z,US,live,1
730,2021-01-15T15:00:00Z,US,live,0
731,2021-01-14T22:01:00Z,US,live,0
732,2021-01-14T16:38:00Z,US,live,1
733,2021-01-13T18:00:00Z,US,live,1
734,2021-01-13T17:35:00Z,US,live,1
735,2021-01-13T17:00:00Z,US,live,1
736,2021-01-12T19:01:00Z,US,live,0
737,2021-01-12T18:47:00Z,US,live,0
738,2021-01-12T17:24:00Z,US,live,0
739,2021-01-12T14:08:00Z,US,live,0
740,2021-01-11T20:00:00Z,US,live,0
741,2021-01-11T17:04:00Z,US,other,0
742,2021-01-11T13:50:00Z,US,live,0
743,2021-01-10T15:06:00Z,US,live,0
744,2021-01-08T19:11:00Z,US,live,0
745,2021-01-08T19:01:00Z,US,live,0
746,2021-01-08T18:30:00Z,US,live,1
747,2021-01-08T17:33:00Z,US,live,1
748,2021-01-08T13:30:00Z,US,live,0
749,2021-01-07T18:11:00Z,US,live,1
750,2021-01-06T22:00:00Z,US,live,0
751,2021-01-06T18:02:00Z,US,other,1
752,2021-01-06T18:00:00Z,US,live,1
753,2021-01-06T17:02:00Z,US,live,0
754,2021-01-06T16:35:00Z,US,live,1
755,2021-01-05T22:01:00Z,US,live,0
756,2021-01-05T19:52:00Z,US,live,0
757,2021-01-05T16:41:00Z,US,live,1
758,2021-01-04T20:50:00Z,US,live,0
759,2021-01-04T20:00:00Z,US,live,0
760,2021-01-04T19:57:00Z,US,live,0
761,2021-01-04T18:00:00Z,US,other,1
762,2021-01-04T17:04:00Z,US,live,0
763,2021-01-04T16:54:00Z,US,live,1
764,2021-01-04T16:39:00Z,US,live,1
765,2021-01-03T15:15:00Z,US,other,0
766,2020-12-30T21:01:00Z,US,live,0
767,2020-12-30T20:05:00Z,US,live,0
768,2020-12-30T19:42:00Z,US,other,0
769,2020-12-30T18:03:00Z,US,live,1
770,2020-12-30T18:00:00Z,US,live,1
771,2020-12-30T17:12:00Z,US,live,0
772,2020-12-30T13:58:00Z,US,live,0
773,2020-12-29T16:30:00Z,US,live,0
774,2020-12-28T20:12:00Z,US,live,0
775,2020-12-28T18:01:00Z,US,other,1
776,2020-12-28T16:35:00Z,US,live,1
777,2020-12-28T16:32:00Z,US,live,1
778,2020-12-28T14:15:00Z,US,live,0
779,2020-12-23T19:36:00Z,US,live,0
780,2020-12-23T18:02:00Z,US,other,1
781,2020-12-23T16:46:00Z,US,live,1
782,2020-12-23T16:33:00Z,US,live,1
783,2020-12-23T15:31:00Z,US,live,0
784,2020-12-23T14:00:00Z,US,live,0
785,2020-12-22T18:08:00Z,US,live,1
786,2020-12-22T17:08:00Z,US,live,0
787,2020-12-21T20:10:00Z,US,live,0
788,2020-12-21T18:07:00Z,US,live,1
789,2020-12-21T17:30:00Z,US,other,0
790,2020-12-21T17:19:00Z,US,live,0
791,2020-12-21T16:33:00Z,US,live,1
792,2020-12-20T22:32:00Z,US,other,0
793,2020-12-18T20:01:00Z,US,other,0
794,2020-12-18T18:30:00Z,US,live,1
795,2020-12-18T18:04:00Z,US,live,1
796,2020-12-18T16:33:00Z,US,live,1
797,2020-12-17T22:02:00Z,US,live,0
798,2020-12-16T16:36:00Z,US,live,1
799,2020-12-15T21:01:00Z,US,live,0
800,2020-12-15T20:54:00Z,US,live,0
801,2020-12-15T19:02:00Z,US,live,0
802,2020-12-15T18:14:00Z,US,live,1
803,2020-12-15T18:11:00Z,US,live,1
804,2020-12-15T17:08:00Z,US,live,0
805,2020-12-15T13:34:00Z,US,live,0
806,2020-12-15T13:02:00Z,US,live,0
807,2020-12-14T20:48:00Z,US,live,0
808,2020-12-14T19:01:00Z,US,live,0
809,2020-12-14T18:31:00Z,US,live,0
810,2020-12-14T18:00:00Z,US,other,1
811,2020-12-14T16:04:00Z,US,live,0
812,2020-12-14T14:16:00Z,US,live,0
813,2020-12-14T13:54:00Z,US,live,0
814,2020-12-11T20:15:00Z,US,live,0
815,2020-12-11T19:00:00Z,US,live,0
816,2020-12-11T16:37:00Z,US,live,1
817,2020-12-10T21:24:00Z,US,live,0
818,2020-12-10T18:00:00Z,US,live,1
819,2020-12-09T20:00:00Z,US,live,0
820,2020-12-09T18:05:00Z,US,other,1
821,2020-12-09T17:11:00Z,US,live,0
822,2020-12-09T16:33:00Z,US,live,1
823,2020-12-08T20:00:00Z,US,live,0
824,2020-12-08T19:11:00Z,US,live,0
825,2020-12-08T18:08:00Z,US,live,1
826,2020-12-07T19:02:00Z,US,live,0
827,2020-12-07T18:02:00Z,US,other,1
828,2020-12-07T17:31:00Z,US,live,1
829,2020-12-07T16:03:00Z,US,live,0
830,2020-12-04T18:02:00Z,US,other,1
831,2020-12-03T20:31:00Z,US,live,0
832,2020-12-03T20:05:00Z,US,live,0
833,2020-12-03T18:30:00Z,US,live,1
834,2020-12-03T17:37:00Z,US,live,1
835,2020-12-03T16:15:00Z,US,live,0
836,2020-12-02T18:00:00Z,US,live,1
837,2020-12-02T16:33:00Z,US,live,1
838,2020-12-01T21:01:00Z,US,live,0
839,2020-12-01T19:00:00Z,US,live,0
840,2020-11-30T23:19:00Z,US,president speech,0
841,2020-11-30T17:02:00Z,US,other,0
842,2020-11-30T16:30:00Z,US,other,0
843,2020-11-25T22:00:00Z,US,other,0
844,2020-11-25T16:32:00Z,US,live,1
845,2020-11-24T22:00:00Z,US,other,0
846,2020-11-24T17:49:00Z,US,live,1
847,2020-11-24T16:08:00Z,US,live,0
848,2020-11-24T03:00:00Z,US,live,0
849,2020-11-24T01:00:00Z,US,live,0
850,2020-11-24T00:25:00Z,US,live,0
851,2020-11-23T22:30:00Z,US,other,0
852,2020-11-23T21:02:00Z,US,live,0
853,2020-11-23T18:01:00Z,US,other,1
854,2020-11-22T22:30:00Z,US,other,0
855,2020-11-20T19:39:00Z,US,other,0
856,2020-11-20T17:04:00Z,US,other,0
857,2020-11-18T18:42:00Z,US,live,0
858,2020-11-18T18:01:00Z,US,other,1
859,2020-11-17T19:13:00Z,US,live,0
860,2020-11-16T22:56:00Z,US,other,0
861,2020-11-16T17:02:00Z,US,other,0
862,2020-11-16T17:00:00Z,US,live,1
863,2020-11-16T17:00:00Z,US,live,1
864,2020-11-16T15:32:00Z,US,other,0
865,2020-11-16T01:06:00Z,US,other,0
866,2020-11-15T22:59:00Z,US,live,0
867,2020-11-15T16:04:00Z,US,live,0
868,2020-11-13T21:25:00Z,US,president speech,0
869,2020-11-12T21:03:00Z,US,live,0
870,2020-11-12T18:01:00Z,US,other,1
871,2020-11-10T22:01:00Z,US,live,0
872,2020-11-09T22:36:00Z,US,other,0
873,2020-11-09T18:01:00Z,US,other,1
874,2020-11-09T15:56:00Z,US,live,0
875,2020-11-06T16:34:00Z,US,other,1
876,2020-11-05T22:01:00Z,US,live,0
877,2020-11-05T18:01:00Z,US,other,1
878,2020-11-04T18:08:00Z,US,other,1
879,2020-11-02T18:04:00Z,US,other,1
880,2020-11-01T17:05:00Z,US,other,0
881,2020-10-30T16:00:00Z,US,live,1
882,2020-10-29T17:03:00Z,US,other,1
883,2020-10-29T14:22:00Z,US,live,0
884,2020-10-26T19:33:00Z,US,live,0
885,2020-10-26T17:03:00Z,US,other,1
886,2020-10-26T15:43:00Z,US,live,1
887,2020-10-23T19:25:00Z,US,live,0
888,2020-10-22T18:05:00Z,US,live,0
889,2020-10-22T18:00:00Z,US,live,0
890,2020-10-22T17:01:00Z,US,other,1
891,2020-10-21T16:00:00Z,US,live,1
892,2020-10-21T15:38:00Z,US,live,1
893,2020-10-20T19:25:00Z,US,live,0
894,2020-10-20T16:04:00Z,US,live,0
895,2020-10-19T17:01:00Z,US,other,1
896,2020-10-18T15:38:00Z,US,live,1
897,2020-10-17T15:34:00Z,US,live,1
898,2020-10-16T18:36:00Z,US,other,0
899,2020-10-16T17:58:00Z,US,president speech,0
900,2020-10-15T17:00:00Z,US,other,1
901,2020-10-13T20:41:00Z,US,other,0
902,2020-10-13T13:04:00Z,US,live,0
903,2020-10-09T20:15:00Z,US,other,0
904,2020-10-08T17:01:00Z,US,other,1
905,2020-10-08T13:05:00Z,US,live,0
906,2020-10-06T19:12:00Z,US,live,0
907,2020-10-05T18:37:00Z,US,other,0
908,2020-10-05T17:00:00Z,US,other,1
909,2020-10-05T17:00:00Z,US,other,1
910,2020-10-05T16:16:00Z,US,live,0
911,2020-10-05T16:16:00Z,US,live,0
912,2020-10-04T15:40:00Z,US,other,1
913,2020-10-03T15:40:00Z,US,other,1
914,2020-10-03T03:34:00Z,US,other,0
915,2020-10-02T04:54:00Z,US,other,0
916,2020-10-02T02:44:00Z,US,other,0
917,2020-10-01T20:01:00Z,US,live,0
918,2020-09-30T17:01:00Z,US,other,1
919,2020-09-29T15:44:00Z,US,live,1
920,2020-09-29T14:36:00Z,US,live,0
921,2020-09-28T19:31:00Z,US,other,0
922,2020-09-25T18:07:00Z,US,other,0
923,2020-09-25T16:03:00Z,US,live,0
924,2020-09-24T20:04:00Z,US,live,0
925,2020-09-24T17:37:00Z,US,live,0
926,2020-09-24T15:32:00Z,US,live,1
927,2020-09-24T15:17:00Z,US,live,0
928,2020-09-23T22:42:00Z,US,other,0
929,2020-09-23T22:16:00Z,US,president speech,0
930,2020-09-23T17:00:00Z,US,other,1
931,2020-09-23T13:12:00Z,US,live,0
932,2020-09-22T18:37:00Z,US,live,0
933,2020-09-21T19:00:00Z,US,live,0
934,2020-09-21T17:00:00Z,US,other,1
935,2020-09-21T14:25:00Z,US,live,0
936,2020-09-16T21:22:00Z,US,president speech,0
937,2020-09-16T19:05:00Z,US,live,0
938,2020-09-16T17:01:00Z,US,other,1
939,2020-09-14T21:05:00Z,US,live,0
940,2020-09-14T17:34:00Z,US,other,0
941,2020-09-11T19:07:00Z,US,live,0
942,2020-09-11T18:01:00Z,US,other,0
943,2020-09-11T16:20:00Z,US,live,0
944,2020-09-10T19:29:00Z,US,president speech,0
945,2020-09-10T17:38:00Z,US,live,0
946,2020-09-10T16:20:00Z,US,live,0
947,2020-09-10T15:31:00Z,US,live,1
948,2020-09-10T13:00:00Z,US,live,0
949,2020-09-09T18:56:00Z,US,live,0
950,2020-09-09T17:05:00Z,US,live,1
951,2020-09-09T17:01:00Z,US,live,1
952,2020-09-09T16:15:00Z,US,live,0
953,2020-09-08T19:02:00Z,US,live,0
954,2020-09-08T17:30:00Z,US,other,1
955,2020-09-08T17:01:00Z,US,other,1
956,2020-09-08T15:39:00Z,US,live,1
957,2020-09-08T14:22:00Z,US,live,0
958,2020-09-04T17:16:00Z,US,other,1
959,2020-09-03T18:10:00Z,US,live,0
960,2020-09-03T17:11:00Z,US,live,1
961,2020-09-03T16:06:00Z,US,live,0
962,2020-09-02T19:48:00Z,US,live,0
963,2020-09-02T18:56:00Z,US,live,0
964,2020-09-02T17:00:00Z,US,live,1
965,2020-09-01T22:21:00Z,US,other,0
966,2020-09-01T20:30:00Z,US,live,0
967,2020-09-01T16:07:00Z,US,live,0
968,2020-09-01T14:07:00Z,US,live,0
969,2020-08-31T21:46:00Z,US,president speech,0
970,2020-08-31T17:16:00Z,US,live,1
971,2020-08-31T17:15:00Z,US,other,1
972,2020-08-31T17:15:00Z,US,live,1
973,2020-08-31T17:03:00Z,US,live,1
974,2020-08-31T14:04:00Z,US,live,0
975,2020-08-31T13:10:00Z,US,live,0
976,2020-08-28T18:56:00Z,US,live,0
977,2020-08-26T18:57:00Z,US,live,0
978,2020-08-26T17:01:00Z,US,other,1
979,2020-08-25T16:18:00Z,US,live,0
980,2020-08-25T14:05:00Z,US,live,0
981,2020-08-24T18:57:00Z,US,live,0
982,2020-08-24T17:01:00Z,US,other,1
983,2020-08-24T16:08:00Z,US,live,0
984,2020-08-24T15:31:00Z,US,live,1
985,2020-08-23T21:31:00Z,US,president speech,0
986,2020-08-21T17:02:00Z,US,other,1
987,2020-08-20T16:06:00Z,US,live,0
988,2020-08-20T15:30:00Z,US,live,0
989,2020-08-19T21:54:00Z,US,president speech,0
990,2020-08-19T18:59:00Z,US,live,0
991,2020-08-19T17:24:00Z,US,live,1
992,2020-08-19T17:00:00Z,US,other,1
993,2020-08-19T16:55:00Z,US,live,1
994,2020-08-18T16:08:00Z,US,live,0
995,2020-08-17T19:00:00Z,US,live,0
996,2020-08-17T18:57:00Z,US,live,0
997,2020-08-17T17:04:00Z,US,live,1
998,2020-08-17T15:35:00Z,US,live,1
999,2020-08-15T21:29:00Z,US,president speech,0
1000,2020-08-14T18:57:00Z,US,live,0
1001,2020-08-14T17:35:00Z,US,president speech,0
1002,2020-08-14T17:01:00Z,US,other,1
1003,2020-08-14T16:21:00Z,US,live,0
1004,2020-08-13T21:05:00Z,US,president speech,0
1005,2020-08-13T17:06:00Z,US,live,1
1006,2020-08-13T16:10:00Z,US,live,0
1007,2020-08-12T22:04:00Z,US,live,0
1008,2020-08-12T21:57:00Z,US,president speech,0
1009,2020-08-12T19:06:00Z,US,live,0
1010,2020-08-12T19:03:00Z,US,president speech,0
1011,2020-08-12T18:50:00Z,US,president speech,0
1012,2020-08-12T17:02:00Z,US,other,1
1013,2020-08-12T17:00:00Z,US,live,1
1014,2020-08-11T22:25:00Z,US,president speech,0
1015,2020-08-11T21:37:00Z,US,president speech,0
1016,2020-08-11T21:22:00Z,US,president speech,0
1017,2020-08-11T16:11:00Z,US,live,0
1018,2020-08-10T22:00:00Z,US,president speech,0
1019,2020-08-10T21:46:00Z,US,president speech,0
1020,2020-08-10T21:26:00Z,US,president speech,0
1021,2020-08-10T19:33:00Z,US,live,0
1022,2020-08-10T17:19:00Z,US,live,1
1023,2020-08-10T17:03:00Z,US,other,1
1024,2020-08-10T17:00:00Z,US,live,1
1025,2020-08-10T16:09:00Z,US,live,0
1026,2020-08-08T20:21:00Z,US,president speech,0
1027,2020-08-07T23:34:00Z,US,president speech,0
1028,2020-08-07T17:17:00Z,US,live,1
1029,2020-08-07T17:05:00Z,US,live,1
1030,2020-08-07T17:04:00Z,US,other,1
1031,2020-08-04T22:07:00Z,US,president speech,0
1032,2020-08-04T17:20:00Z,US,live,1
1033,2020-08-04T16:14:00Z,US,live,0
1034,2020-08-03T21:36:00Z,US,president speech,0
1035,2020-08-03T18:57:00Z,US,live,0
1036,2020-08-03T17:07:00Z,US,live,1
1037,2020-08-03T17:05:00Z,US,live,1
1038,2020-08-03T17:01:00Z,US,other,1
1039,2020-08-03T16:09:00Z,US,live,0
1040,2020-08-03T15:01:00Z,US,live,0
1041,2020-07-31T21:45:00Z,US,president speech,0
1042,2020-07-31T17:01:00Z,US,other,1
1043,2020-07-31T16:51:00Z,US,live,1
1044,2020-07-30T21:41:00Z,US,president speech,0
1045,2020-07-30T21:19:00Z,US,live,0
1046,2020-07-30T19:02:00Z,US,president speech,0
1047,2020-07-30T17:05:00Z,US,live,1
1048,2020-07-30T14:31:00Z,US,live,0
1049,2020-07-29T19:30:00Z,US,live,0
1050,2020-07-29T17:01:00Z,US,other,1
1051,2020-07-28T21:20:00Z,US,president speech,0
1052,2020-07-28T14:04:00Z,US,live,0
1053,2020-07-27T19:33:00Z,US,president speech,0
1054,2020-07-27T18:55:00Z,US,live,0
1055,2020-07-27T17:01:00Z,US,other,1
1056,2020-07-27T16:29:00Z,US,live,0
1057,2020-07-24T18:58:00Z,US,live,0
1058,2020-07-24T17:40:00Z,US,live,0
1059,2020-07-24T17:01:00Z,US,other,1
1060,2020-07-24T15:35:00Z,US,live,1
1061,2020-07-24T15:10:00Z,US,live,0
1062,2020-07-23T21:25:00Z,US,president speech,0
1063,2020-07-23T16:28:00Z,US,live,0
1064,2020-07-23T15:33:00Z,US,live,1
1065,2020-07-22T21:50:00Z,US,president speech,0
1066,2020-07-22T18:56:00Z,US,live,0
1067,2020-07-22T17:01:00Z,US,other,1
1068,2020-07-22T15:45:00Z,US,live,1
1069,2020-07-21T21:11:00Z,US,president speech,0
1070,2020-07-21T17:06:00Z,US,live,1
1071,2020-07-21T16:05:00Z,US,live,0
1072,2020-07-21T15:16:00Z,US,live,0
1073,2020-07-20T18:56:00Z,US,live,0
1074,2020-07-20T18:14:00Z,US,live,0
1075,2020-07-20T16:15:00Z,US,live,0
1076,2020-07-20T16:02:00Z,US,other,0
1077,2020-07-20T13:30:00Z,US,live,0
1078,2020-07-19T17:17:00Z,US,cases,1
1079,2020-07-18T16:45:00Z,US,live,1
1080,2020-07-17T19:02:00Z,US,live,0
1081,2020-07-17T18:01:00Z,US,live,0
1082,2020-07-17T17:38:00Z,US,live,0
1083,2020-07-17T17:01:00Z,US,other,1
1084,2020-07-09T18:56:00Z,US,live,0
1085,2020-07-09T18:53:00Z,US,other,0
1086,2020-07-09T18:31:00Z,US,live,0
1087,2020-07-08T19:44:00Z,US,president speech,0
1088,2020-07-08T18:57:00Z,US,live,0
1089,2020-07-08T17:22:00Z,US,other,1
1090,2020-07-08T17:01:00Z,US,other,1
1091,2020-07-08T16:09:00Z,US,live,0
1092,2020-07-08T15:32:00Z,US,live,1
1093,2020-07-07T19:12:00Z,US,live,0
1094,2020-07-07T17:02:00Z,US,other,1
1095,2020-07-07T16:37:00Z,US,live,1
1096,2020-07-07T14:10:00Z,US,live,0
1097,2020-07-06T18:58:00Z,US,live,0
1098,2020-07-06T17:06:00Z,US,live,1
1099,2020-07-06T17:01:00Z,US,other,1
1100,2020-07-06T16:46:00Z,US,live,1
1101,2020-07-06T15:34:00Z,US,live,1
1102,2020-07-05T17:02:00Z,US,cases,1
1103,2020-07-04T17:03:00Z,US,cases,1
1104,2020-07-03T17:02:00Z,US,cases,1
1105,2020-07-02T19:42:00Z,US,live,0
1106,2020-07-02T19:06:00Z,US,live,0
1107,2020-07-02T17:00:00Z,US,live,1
1108,2020-07-02T16:03:00Z,US,live,0
1109,2020-07-01T19:30:00Z,US,live,0
1110,2020-07-01T18:57:00Z,US,live,0
1111,2020-07-01T16:17:00Z,US,live,0
1112,2020-07-01T15:38:00Z,US,live,1
1113,2020-07-01T14:00:00Z,US,live,0
1114,2020-06-30T19:04:00Z,US,live,0
1115,2020-06-30T18:13:00Z,US,live,0
1116,2020-06-30T17:00:00Z,US,live,1
1117,2020-06-30T16:13:00Z,US,live,0
1118,2020-06-29T19:05:00Z,US,live,0
1119,2020-06-29T18:31:00Z,US,other,0
1120,2020-06-29T18:30:00Z,US,live,0
1121,2020-06-29T17:00:00Z,US,live,1
1122,2020-06-29T15:34:00Z,US,live,1
1123,2020-06-28T18:47:00Z,US,live,0
1124,2020-06-28T17:33:00Z,US,cases,0
1125,2020-06-27T17:02:00Z,US,cases,1
1126,2020-06-26T18:56:00Z,US,live,0
1127,2020-06-26T18:00:00Z,US,live,0
1128,2020-06-26T17:00:00Z,US,live,1
1129,2020-06-26T15:31:00Z,US,live,1
1130,2020-06-25T19:06:00Z,US,live,0
1131,2020-06-25T18:55:00Z,US,live,0
1132,2020-06-25T17:04:00Z,US,other,1
1133,2020-06-25T16:25:00Z,US,live,0
1134,2020-06-24T19:02:00Z,US,live,0
1135,2020-06-24T19:00:00Z,US,live,0
1136,2020-06-24T18:00:00Z,US,live,0
1137,2020-06-24T17:00:00Z,US,live,1
1138,2020-06-24T16:01:00Z,US,live,0
1139,2020-06-24T15:33:00Z,US,live,1
1140,2020-06-23T17:00:00Z,US,live,1
1141,2020-06-23T16:30:00Z,US,live,0
1142,2020-06-23T15:10:00Z,US,live,0
1143,2020-06-22T19:46:00Z,US,live,0
1144,2020-06-22T18:30:00Z,US,live,0
1145,2020-06-22T17:00:00Z,US,live,1
1146,2020-06-21T17:02:00Z,US,cases,1
1147,2020-06-20T17:03:00Z,US,cases,1
1148,2020-06-19T17:00:00Z,US,live,1
1149,2020-06-19T16:23:00Z,US,live,0
1150,2020-06-19T15:30:00Z,US,other,0
1151,2020-06-18T19:32:00Z,US,president speech,0
1152,2020-06-18T19:32:00Z,US,president speech,0
1153,2020-06-18T19:09:00Z,US,other,0
1154,2020-06-18T19:09:00Z,US,other,0
1155,2020-06-18T18:45:00Z,US,president speech,0
1156,2020-06-18T17:24:00Z,US,other,1
1157,2020-06-18T17:01:00Z,US,other,1
1158,2020-06-18T17:00:00Z,US,live,1
1159,2020-06-18T16:27:00Z,US,other,0
1160,2020-06-18T15:35:00Z,US,live,1
1161,2020-06-18T15:35:00Z,US,live,1
1162,2020-06-18T14:37:00Z,US,other,0
1163,2020-06-17T19:31:00Z,US,live,0
1164,2020-06-17T18:21:00Z,US,live,0
1165,2020-06-17T17:53:00Z,US,president speech,0
1166,2020-06-17T17:01:00Z,US,other,1
1167,2020-06-17T16:52:00Z,US,live,1
1168,2020-06-17T16:10:00Z,US,live,0
1169,2020-06-17T15:33:00Z,US,live,1
1170,2020-06-16T21:02:00Z,US,live,0
1171,2020-06-16T16:59:00Z,US,other,1
1172,2020-06-16T16:38:00Z,US,president speech,1
1173,2020-06-16T16:16:00Z,US,live,0
1174,2020-06-16T15:52:00Z,US,president speech,1
1175,2020-06-16T15:35:00Z,US,live,1
1176,2020-06-16T00:49:00Z,US,president speech,0
1177,2020-06-15T18:56:00Z,US,live,0
1178,2020-06-15T18:02:00Z,US,live,0
1179,2020-06-15T17:02:00Z,US,other,1
1180,2020-06-15T16:07:00Z,US,live,0
1181,2020-06-15T15:31:00Z,US,live,1
1182,2020-06-15T14:50:00Z,US,president speech,0
1183,2020-06-14T17:02:00Z,US,cases,1
1184,2020-06-14T16:01:00Z,US,live,0
1185,2020-06-13T17:04:08Z,US,cases,1
1186,2020-06-13T17:04:00Z,US,cases,1
1187,2020-06-13T15:34:00Z,US,other,1
1188,2020-06-13T15:34:00Z,US,live,1
1189,2020-06-13T15:24:00Z,US,other,0
